symbol,date,1. open,2. high,3. low,4. close,5. volume
MRVL,2022-05-20,57.1500,59.1000,51.0500,54.0700,52182588
MRVL,2022-05-13,56.7000,58.0300,50.4100,57.5700,58212101
MRVL,2022-05-06,58.1100,63.1100,55.6100,57.7500,49834581
MRVL,2022-04-29,58.4900,62.7300,56.5701,58.0800,51723690
MRVL,2022-04-22,60.6100,65.1700,58.3200,58.4400,37489096
MRVL,2022-04-14,61.8100,63.7500,59.7500,60.9700,39261851
MRVL,2022-04-08,71.5600,73.0000,62.9900,63.1500,56002191
MRVL,2022-04-01,73.8500,76.5900,69.4200,71.0700,39222927
MRVL,2022-03-25,70.6600,74.8600,68.8500,74.3700,41276280
MRVL,2022-03-18,62.8800,71.7700,58.8400,71.3300,59089329
MRVL,2022-03-11,64.9600,68.1400,60.7900,63.0900,57127036
MRVL,2022-03-04,68.0000,69.4300,62.3450,63.4100,79971082
MRVL,2022-02-25,66.4813,69.3200,60.9600,68.7500,39188271
MRVL,2022-02-18,68.0750,74.2600,66.2600,67.3400,53517869
MRVL,2022-02-11,71.2750,78.1900,67.4900,67.9900,56811606
MRVL,2022-02-04,66.8900,75.1300,66.8800,71.1000,53507930
MRVL,2022-01-28,71.0600,72.2200,62.5500,66.3200,84439828
MRVL,2022-01-21,80.3000,81.5400,72.2001,72.5500,49689352
MRVL,2022-01-14,81.1100,87.4200,77.3900,83.0000,69974079
MRVL,2022-01-07,87.9500,91.7830,82.0000,83.1100,49691848
MRVL,2021-12-31,88.0000,91.1800,87.2300,87.4900,24396963
MRVL,2021-12-23,82.7280,89.5200,82.5000,87.6800,37183456
MRVL,2021-12-17,89.4400,89.8800,81.5800,84.0300,63623017
MRVL,2021-12-10,83.5050,93.8500,80.3700,89.0200,72811890
MRVL,2021-12-03,73.3550,88.4900,69.3010,83.5900,92950049
MRVL,2021-11-26,75.1000,76.1200,71.2700,71.9900,23860338
MRVL,2021-11-19,73.5600,75.7918,71.5300,74.5800,24510732
MRVL,2021-11-12,72.1500,74.4900,70.6300,73.4800,29117206
MRVL,2021-11-05,68.6700,72.9200,67.7700,71.8600,32301381
MRVL,2021-10-29,66.7000,69.0900,66.3800,68.5000,25086835
MRVL,2021-10-22,65.3200,68.1200,65.0200,66.3100,27215423
MRVL,2021-10-15,64.2550,66.2800,62.5000,65.6500,31584832
MRVL,2021-10-08,59.4500,67.1900,56.8600,64.6200,51698783
MRVL,2021-10-01,62.7600,63.5800,58.3500,59.8300,27456893
MRVL,2021-09-24,60.8000,63.9800,59.3900,63.6100,21665566
MRVL,2021-09-17,61.9300,63.3300,61.0500,62.1000,28827205
MRVL,2021-09-10,61.7600,62.6000,59.9000,61.1700,14049024
MRVL,2021-09-03,61.5700,63.0700,60.6000,61.5100,22470172
MRVL,2021-08-27,60.7000,64.0700,60.0800,61.3400,40840270
MRVL,2021-08-20,60.1300,60.2500,57.1044,59.8500,25628043
MRVL,2021-08-13,61.0600,61.0900,58.5400,60.3900,20158627
MRVL,2021-08-06,61.0000,62.7100,59.3450,60.5400,28651183
MRVL,2021-07-30,58.6300,60.6000,56.4800,60.5100,24731016
MRVL,2021-07-23,53.3500,59.2700,52.7900,58.9200,29172648
MRVL,2021-07-16,56.6425,57.5800,53.7700,53.9700,26428534
MRVL,2021-07-09,57.9600,58.2000,55.0000,57.0000,22445934
MRVL,2021-07-02,57.2950,58.9500,56.6500,57.4200,31895455
MRVL,2021-06-25,54.3000,56.5400,53.7000,56.3000,32268772
MRVL,2021-06-18,52.3000,55.4050,52.1500,54.2700,51186731
MRVL,2021-06-11,48.9100,52.6500,48.1300,52.1000,57157781
MRVL,2021-06-04,48.7400,48.9500,46.7700,48.7000,24078058
MRVL,2021-05-28,46.6700,49.2100,46.5100,48.3000,34165372
MRVL,2021-05-21,42.9200,46.7800,41.2500,46.2200,50026921
MRVL,2021-05-14,45.5600,45.8700,40.7900,43.3600,47603842
MRVL,2021-05-07,45.4800,46.5800,42.6850,45.9600,36285044
MRVL,2021-04-30,46.4800,47.7400,45.0500,45.2100,44059570
MRVL,2021-04-23,47.4400,47.8200,45.0400,46.1000,62192708
MRVL,2021-04-16,49.3000,50.0700,47.4100,47.9100,45900225
MRVL,2021-04-09,50.5400,51.4900,49.3000,49.6000,42015749
MRVL,2021-04-01,46.8465,50.0000,45.9100,49.6600,38984787
MRVL,2021-03-26,47.8100,48.5550,43.6500,46.9700,56917589
MRVL,2021-03-19,47.3900,49.1900,45.4800,47.0000,49008927
MRVL,2021-03-12,42.3600,47.4700,39.9700,47.1600,95465194
MRVL,2021-03-05,49.0855,49.8800,37.9200,41.5100,90758988
MRVL,2021-02-26,51.1646,51.4000,46.1400,48.2800,62552280
MRVL,2021-02-19,54.5000,54.5600,49.2500,51.8900,39110796
MRVL,2021-02-12,50.5800,54.1773,49.8400,53.8200,41348427
MRVL,2021-02-05,52.0600,54.0100,49.5800,50.0500,45530077
MRVL,2021-01-29,53.3400,54.9400,50.9400,51.4600,50460765
MRVL,2021-01-22,51.7000,55.7000,51.6600,52.6200,43800683
MRVL,2021-01-15,48.7500,51.9400,48.4287,50.7700,38387912
MRVL,2021-01-08,47.8100,50.6400,45.8400,49.0800,43828715
MELI,2023-12-29,1597.9000,1598.0000,1565.0100,1571.5400,704423
MELI,2023-12-22,1605.0000,1653.4200,1575.5700,1589.0800,1620278
MELI,2023-12-15,1575.1300,1631.7500,1571.0000,1606.1900,2051014
MELI,2023-12-08,1638.0700,1645.0000,1564.2100,1577.9800,1992212
MELI,2023-12-01,1550.0000,1660.0000,1545.9500,1652.0100,2609273
MELI,2023-11-24,1475.8000,1549.0000,1450.3100,1535.5000,1495817
MELI,2023-11-17,1374.0000,1485.9500,1355.0300,1448.0000,1949164
MELI,2023-11-10,1398.5900,1398.5900,1337.3400,1374.3900,1607458
MELI,2023-11-03,1221.4100,1393.7800,1205.7950,1387.7900,3519261
MELI,2023-10-27,1141.0400,1227.3100,1141.0400,1200.4500,1893441
